league,year,h_a,xG,xGA,deep,deep_allowed,ppda_coef,oppda_coef
Serie_A,2014,a,1.77716,1.3355,4,5,5.485714285714286,7.866666666666666
Bundesliga,2017,h,1.61817,2.02873,8,1,8.09375,7.166666666666667
EPL,2017,a,2.03041,1.43756,14,2,6.357142857142857,12.96
EPL,2016,h,1.30239,2.63639,4,9,12.48148148148148,7.823529411764706
Ligue_1,2014,a,0.464159,1.84905,1,6,13.12,10.73913043478261
EPL,2018,a,1.6235,1.79848,4,6,24.176470588235293,8.666666666666666
Bundesliga,2019,a,0.723584,3.02763,0,15,30.846153846153847,8.043478260869565
Bundesliga,2014,a,1.55868,1.82378,3,6,7.9714285714285715,5.178571428571429
La_liga,2018,h,2.24847,3.40128,9,13,17.8,10.217391304347826
Bundesliga,2017,a,0.293261,1.66389,5,2,6.035714285714286,8.535714285714286
Serie_A,2014,h,0.995603,1.13078,6,2,5.805555555555555,10.333333333333334
Ligue_1,2017,a,0.886377,2.42579,7,4,34.875,11.384615384615383
La_liga,2014,h,1.91784,1.0119,0,4,8.047619047619047,19.529411764705884
La_liga,2019,a,0.784895,2.04009,3,4,4.931034482758621,9.25
Bundesliga,2015,a,0.825944,2.61412,3,22,17.6,4.67741935483871
Serie_A,2015,a,0.520796,2.03288,4,7,9.173913043478262,4.074074074074074
Ligue_1,2015,a,0.142776,1.04631,3,10,6.064516129032258,5.757575757575758
Ligue_1,2014,a,0.367226,1.77541,3,7,9.951219512195122,5.7631578947368425
Bundesliga,2019,h,0.320493,5.2681,3,15,21.15,7.0
Serie_A,2018,h,1.16682,1.05383,5,8,9.105263157894736,10.115384615384617
EPL,2015,h,2.34852,1.21834,11,8,15.363636363636363,15.0
La_liga,2018,a,2.37579,1.20349,14,4,7.961538461538462,9.513513513513514
EPL,2017,h,0.184958,1.65074,5,7,15.0,4.15
Bundesliga,2016,a,1.21396,2.17271,5,10,7.666666666666667,6.222222222222222
La_liga,2017,h,0.79777,2.36216,2,7,8.565217391304348,15.818181818181818
Ligue_1,2016,a,0.276977,2.56423,3,5,8.0,7.047619047619048
Ligue_1,2016,a,1.59306,0.654212,3,3,9.291666666666666,21.428571428571427
EPL,2017,h,0.352672,0.788817,6,3,10.217391304347826,9.904761904761903
EPL,2015,h,1.86065,1.23491,18,9,14.8125,7.263157894736842
Ligue_1,2014,h,3.058,1.56623,2,2,13.238095238095235,5.208333333333333
Ligue_1,2016,a,1.8348,1.73586,4,0,6.25,33.5
La_liga,2015,h,1.26687,1.82333,5,7,8.4,5.526315789473684
EPL,2017,h,1.50162,1.18101,6,5,5.782608695652174,8.91304347826087
Serie_A,2016,a,1.55254,2.48976,1,6,12.545454545454543,5.076923076923077
Ligue_1,2014,a,2.24977,2.38445,5,11,10.31578947368421,6.09375
Ligue_1,2015,h,1.28701,1.46352,1,11,13.764705882352942,8.657894736842104
Ligue_1,2016,h,0.342435,3.13454,1,3,14.944444444444445,6.538461538461538
Serie_A,2018,h,2.01335,0.120965,15,1,11.133333333333333,10.476190476190476
EPL,2018,h,0.862315,1.12521,3,5,9.6,9.791666666666666
Ligue_1,2016,h,2.0157,1.06771,2,5,7.428571428571429,8.538461538461538
Bundesliga,2016,h,2.0471,3.61687,6,15,17.5,8.346153846153847
La_liga,2015,h,2.69373,0.61804,9,5,7.823529411764706,11.894736842105264
Ligue_1,2019,a,0.428008,0.766702,2,5,16.0,12.5
La_liga,2018,h,2.02559,0.268434,7,5,7.8076923076923075,23.928571428571427
Ligue_1,2015,h,1.23155,1.31109,5,8,18.375,5.916666666666667
Ligue_1,2019,a,0.544773,3.22926,4,11,16.586206896551722,7.74074074074074
Ligue_1,2014,h,0.769279,0.749454,4,2,4.357142857142857,14.625
Serie_A,2016,a,1.04646,0.934821,4,2,4.968253968253968,9.77777777777778
Ligue_1,2014,a,1.49532,0.63294,2,3,10.75,16.0625
Serie_A,2017,a,0.857005,1.01318,5,6,8.210526315789474,7.925925925925926
Ligue_1,2016,a,0.706308,3.51019,5,4,10.958333333333334,16.066666666666666
Ligue_1,2014,h,1.74105,0.209403,7,2,8.615384615384615,15.666666666666666
Serie_A,2018,a,0.099705,2.73414,3,8,17.291666666666668,12.428571428571429
Bundesliga,2018,a,1.36755,2.81107,0,13,62.44444444444444,6.777777777777778
EPL,2019,h,2.02768,0.90477,4,3,9.928571428571429,10.947368421052632
Ligue_1,2016,h,1.11607,1.6707,8,6,12.178571428571429,10.0
La_liga,2018,h,0.336565,1.4229,6,19,12.48,8.666666666666666
Serie_A,2015,h,1.00468,0.640609,3,1,4.821428571428571,5.72
EPL,2016,a,0.587572,2.29543,6,12,14.263157894736842,11.375
La_liga,2019,h,1.65914,0.622409,12,2,3.129032258064516,13.045454545454543
Ligue_1,2019,a,0.511321,1.25893,4,4,10.0,12.80952380952381
Bundesliga,2016,h,1.53578,1.90101,7,4,5.567567567567568,9.333333333333334
Ligue_1,2018,a,1.57965,1.12624,3,9,7.315789473684211,4.285714285714286
La_liga,2018,a,0.746692,0.684194,1,8,6.92,8.96
Bundesliga,2019,h,2.41631,0.574545,3,2,15.708333333333334,9.28
Bundesliga,2015,h,2.0435,0.315135,3,2,14.869565217391305,11.32
La_liga,2019,h,2.07744,2.82602,2,9,9.884615384615383,11.0
Serie_A,2016,a,0.851479,1.13647,6,7,9.130434782608695,3.628571428571429
Ligue_1,2016,h,2.35358,1.07429,2,2,12.73076923076923,7.529411764705882
EPL,2019,a,1.89428,1.07904,12,5,13.727272727272728,10.0
Bundesliga,2019,h,1.02675,0.561041,15,4,4.285714285714286,14.772727272727272
Ligue_1,2019,h,1.07254,0.293318,5,4,12.944444444444445,13.882352941176473
Bundesliga,2018,h,1.61536,1.79193,6,4,8.058823529411764,27.26315789473684
Ligue_1,2015,h,0.706743,0.65555,5,2,6.636363636363637,18.045454545454547
La_liga,2019,h,1.61983,1.47648,5,6,4.333333333333333,9.1875
Serie_A,2015,a,0.889109,2.2972,4,7,11.708333333333334,6.238095238095238
Bundesliga,2018,h,1.59561,0.566284,9,3,7.875,10.75
Ligue_1,2016,a,3.13454,0.342435,3,1,6.538461538461538,14.944444444444445
Ligue_1,2019,a,2.32432,1.17252,5,3,7.583333333333333,17.761904761904763
La_liga,2015,a,0.522515,0.91996,1,14,11.76,7.666666666666667
EPL,2017,a,0.742845,2.91672,5,11,10.666666666666666,5.633333333333334
Serie_A,2014,a,0.535982,1.55138,3,6,10.318181818181818,8.392857142857142
Serie_A,2019,h,1.59421,2.22596,6,9,13.238095238095235,9.083333333333334
La_liga,2014,h,1.9763,0.561801,8,4,5.333333333333333,9.478260869565217
La_liga,2018,a,1.14522,2.45697,3,6,20.9375,5.913043478260869
Serie_A,2016,h,2.83767,0.82197,7,4,10.8,9.375
Ligue_1,2016,h,0.209806,1.04776,2,2,19.27777777777778,10.047619047619047
EPL,2015,a,0.716599,1.71282,4,4,8.222222222222221,11.72
EPL,2017,a,1.45426,0.502964,14,3,32.4,12.533333333333331
La_liga,2017,h,0.372216,0.263352,0,7,6.45,6.5
La_liga,2016,a,0.786509,1.51926,1,3,13.875,5.9
EPL,2019,a,1.69553,0.28161,6,1,8.513513513513514,18.13043478260869
EPL,2016,h,3.68186,1.25315,6,10,5.482758620689655,6.423076923076923
Ligue_1,2014,h,0.444604,1.70947,5,6,20.142857142857142,4.111111111111111
Ligue_1,2016,a,0.711157,0.806118,7,4,16.666666666666668,9.64
Ligue_1,2017,h,0.964633,1.63646,3,7,11.470588235294118,9.772727272727272
Ligue_1,2014,h,1.12393,0.711578,1,1,3.9615384615384617,8.3
Ligue_1,2016,a,0.16258,1.38219,0,9,7.275862068965517,4.3
Ligue_1,2019,h,0.234901,0.626181,3,3,9.857142857142858,8.65625
Ligue_1,2014,h,0.830878,0.531381,3,3,12.588235294117649,6.689655172413793
La_liga,2016,a,1.37115,0.988479,10,1,2.4411764705882355,11.923076923076923
Bundesliga,2014,h,1.05307,0.87016,4,9,5.653846153846154,6.28125
Bundesliga,2019,h,1.1162,2.07839,4,8,10.521739130434783,14.833333333333334
Serie_A,2017,a,0.526273,1.00114,8,1,7.727272727272727,6.962962962962963
EPL,2018,a,0.456492,2.40458,5,10,16.55,4.608695652173913
La_liga,2019,h,2.14059,0.62652,4,4,3.857142857142857,7.675675675675675
La_liga,2019,h,1.9352,0.522331,5,1,9.136363636363637,10.533333333333331
Serie_A,2016,a,1.21044,0.438633,9,0,5.8,5.483870967741935
EPL,2019,a,3.25139,0.420293,21,6,7.32,21.41176470588235
EPL,2016,h,0.197925,1.72717,3,9,13.0,8.34375
Serie_A,2017,a,1.0535,0.455596,16,0,6.137931034482759,12.304347826086955
Bundesliga,2015,a,1.96166,1.24034,12,5,12.310344827586206,4.96969696969697
EPL,2016,a,1.74295,0.353777,11,4,7.208333333333333,12.130434782608695
La_liga,2019,a,0.959112,2.28348,11,5,4.375,8.666666666666666
EPL,2014,a,0.972265,0.747708,4,5,10.214285714285714,8.0
La_liga,2018,a,0.563093,1.42265,4,6,6.379310344827586,3.5172413793103448
La_liga,2018,a,0.845732,1.64574,9,7,4.966666666666667,4.545454545454546
EPL,2016,a,1.31233,2.17263,1,6,23.33333333333333,4.694444444444445
EPL,2016,a,0.852603,0.883385,2,3,7.458333333333333,11.538461538461538
Serie_A,2017,a,0.251177,0.772801,4,7,17.227272727272727,8.75
Serie_A,2014,a,1.47703,0.633109,2,1,11.1,8.041666666666666
EPL,2016,a,0.7012,0.929134,3,4,6.785714285714286,12.5
Serie_A,2015,h,0.332954,1.08467,2,5,9.772727272727272,8.5
Bundesliga,2014,a,1.03746,1.21503,7,12,9.176470588235292,5.642857142857143
Ligue_1,2017,a,0.947048,1.17225,2,2,10.947368421052632,6.53125
Bundesliga,2019,h,1.7254,0.660152,7,4,8.575757575757576,9.333333333333334
EPL,2014,h,0.99619,0.536562,8,4,5.916666666666667,8.0
Serie_A,2014,h,2.88077,0.178332,12,6,15.0,16.59090909090909
La_liga,2016,h,1.27001,2.14979,6,14,8.620689655172415,11.363636363636363
Ligue_1,2018,a,0.284685,0.69153,2,9,13.88,12.538461538461538
La_liga,2014,a,1.64341,0.75045,4,4,7.8,15.588235294117649
Serie_A,2017,h,0.725552,0.422866,4,4,12.3,13.85
Bundesliga,2019,a,0.760773,1.43141,5,7,15.285714285714286,5.757575757575758
La_liga,2015,a,1.42394,2.46401,1,13,4.206896551724138,6.743589743589744
EPL,2015,h,0.952974,0.715703,9,2,9.478260869565217,7.709677419354839
La_liga,2014,a,0.649505,2.14598,1,8,9.37037037037037,5.96969696969697
La_liga,2017,a,2.62384,1.02723,8,7,9.928571428571429,6.243243243243243
Bundesliga,2017,h,0.332588,0.965273,1,6,7.424242424242424,15.0
Serie_A,2016,h,2.61615,1.4579,10,1,8.3,13.857142857142858
EPL,2018,h,1.36248,0.479838,11,3,7.470588235294118,16.61111111111111
EPL,2018,h,0.51433,0.354166,4,1,4.795918367346939,10.2
La_liga,2018,a,0.37733,2.25862,3,12,16.571428571428573,9.75
Bundesliga,2019,h,1.19115,0.992638,4,8,12.045454545454543,10.761904761904765
EPL,2015,a,0.191277,4.42684,2,20,15.904761904761903,6.76
Ligue_1,2016,a,0.238262,1.50914,4,3,6.75,6.260869565217392
Serie_A,2019,h,2.96035,0.84997,7,6,14.083333333333334,14.944444444444445
La_liga,2017,h,0.375385,2.88229,3,11,9.615384615384617,11.875
EPL,2014,a,1.11577,0.782569,4,5,11.294117647058824,7.5
Serie_A,2017,a,2.4609,1.87275,3,1,9.6,25.5
Ligue_1,2016,h,0.715583,0.79827,2,5,11.6,12.217391304347826
La_liga,2014,a,0.913534,1.3045,1,3,8.67741935483871,6.766666666666667
Serie_A,2018,a,1.37628,2.98455,1,10,22.07692307692308,5.413793103448276
Ligue_1,2015,a,0.739505,2.61337,1,9,9.407407407407408,9.92
Serie_A,2015,a,0.912214,1.31893,6,8,10.80952380952381,4.310344827586207
Bundesliga,2014,h,3.92268,0.494166,19,1,6.111111111111111,44.3
Bundesliga,2018,h,1.86463,0.770571,3,6,6.291666666666667,12.041666666666666
Ligue_1,2015,a,1.03901,2.13208,4,6,4.783783783783784,5.827586206896552
Serie_A,2017,h,0.394404,1.91147,6,4,6.0344827586206895,10.153846153846152
EPL,2017,a,0.654288,0.45805,5,5,9.25925925925926,18.714285714285715
Ligue_1,2017,h,0.589571,2.17093,8,2,4.617647058823529,11.318181818181818
Serie_A,2014,h,0.0514277,0.275999,6,3,7.486486486486487,5.576923076923077
Ligue_1,2015,a,0.858052,1.55094,1,13,16.214285714285715,2.659090909090909
La_liga,2019,a,2.82602,2.07744,9,2,11.0,9.884615384615383
EPL,2015,a,1.08248,1.84261,4,10,11.208333333333334,9.035714285714286
Serie_A,2017,a,2.52212,0.481741,10,5,8.857142857142858,10.5625
Ligue_1,2018,a,0.736511,0.441838,6,4,14.620689655172416,6.052631578947368
Serie_A,2014,a,2.69489,1.01149,13,7,7.433333333333334,6.71875
Serie_A,2018,a,2.30167,1.66099,6,6,7.407407407407407,7.914285714285715
Ligue_1,2017,h,1.49258,0.376469,8,4,10.32258064516129,6.892857142857143
EPL,2019,h,1.99638,1.05018,6,4,5.518518518518518,40.45454545454545
Bundesliga,2014,a,1.43145,2.21323,1,7,9.19047619047619,4.885714285714286
Bundesliga,2019,h,2.7056,1.29088,7,2,5.583333333333333,12.285714285714286
La_liga,2016,h,0.612007,1.16612,2,9,7.53125,9.3
Bundesliga,2018,h,4.15452,0.672581,9,8,7.954545454545454,15.823529411764708
Bundesliga,2014,a,3.20249,2.32046,6,7,12.842105263157896,9.76595744680851
Bundesliga,2018,h,2.11199,0.38877,7,5,6.441176470588236,10.61111111111111
Ligue_1,2017,h,2.3079,0.563497,5,3,7.742857142857143,13.0
La_liga,2016,h,0.741813,0.786565,2,2,4.428571428571429,6.92
EPL,2017,h,0.70219,0.835192,11,4,6.666666666666667,13.176470588235292
Serie_A,2017,h,0.282218,2.65015,3,8,46.90909090909091,9.058823529411764
Serie_A,2019,a,1.5285,1.44189,6,7,12.055555555555555,18.05263157894737
Serie_A,2017,h,2.72118,0.841065,4,9,15.058823529411764,6.454545454545454
La_liga,2018,a,0.757727,0.688888,4,6,12.03225806451613,6.7727272727272725
La_liga,2018,h,3.06389,0.889081,10,2,5.08,14.28
Ligue_1,2018,h,0.663293,0.420901,5,6,6.633333333333334,27.285714285714285
Serie_A,2014,h,0.805993,0.827523,6,4,8.428571428571429,15.4
Ligue_1,2018,a,0.228631,2.95975,3,4,4.655172413793103,10.65625
La_liga,2019,h,1.84055,0.593519,3,3,10.238095238095235,12.153846153846152
EPL,2017,h,0.639748,0.824508,11,1,5.777777777777778,19.789473684210527
La_liga,2014,a,2.90415,1.51945,10,2,6.5588235294117645,7.466666666666667
Serie_A,2015,h,0.178979,3.68705,2,14,14.02777777777778,9.565217391304348
EPL,2018,h,1.05809,2.73897,7,14,22.25,9.666666666666666
Serie_A,2019,a,0.850525,3.76497,6,5,8.346153846153847,5.153846153846154
Ligue_1,2015,a,1.05977,0.394458,3,6,25.4,13.578947368421051
EPL,2016,a,1.64905,0.799911,16,4,7.0625,19.526315789473685
La_liga,2019,a,0.449368,2.18221,11,5,8.904761904761905,13.347826086956522
Serie_A,2015,a,1.78652,1.26946,4,8,5.653846153846154,5.896551724137931
Serie_A,2019,h,1.83194,0.684714,9,3,4.62962962962963,6.121212121212121
Serie_A,2015,a,0.296591,1.15003,3,11,12.76923076923077,7.724137931034483
EPL,2018,a,0.630423,2.74266,3,11,25.0,11.65
Ligue_1,2016,h,1.5652,1.24836,6,1,4.774193548387097,13.5
La_liga,2018,h,0.820674,0.501587,6,4,6.4375,23.08333333333333
Ligue_1,2014,a,1.3397,2.02229,1,6,2.923076923076923,5.6
Bundesliga,2014,h,0.375065,1.46003,8,7,8.137931034482758,28.928571428571427
Bundesliga,2016,a,0.696948,0.94132,8,8,10.142857142857142,6.119047619047619
EPL,2015,h,0.876106,0.782253,11,2,6.9,11.846153846153848
Serie_A,2018,h,1.72187,2.00576,3,7,21.61111111111111,7.575757575757576
Serie_A,2015,h,2.64419,0.175203,6,3,7.5,15.0
EPL,2016,h,3.27712,0.2072,12,2,7.12,20.071428571428573
Bundesliga,2015,a,0.376285,2.75163,8,5,5.689655172413793,7.611111111111111
La_liga,2014,a,1.16186,1.32081,4,5,8.291666666666666,4.75
La_liga,2014,a,1.46248,0.243878,4,6,7.423076923076923,7.775
Ligue_1,2019,a,1.66344,0.50774,1,3,8.34375,20.33333333333333
Ligue_1,2018,a,0.311974,1.67209,1,4,9.217391304347826,13.724137931034482
EPL,2017,a,1.08519,0.915088,5,6,13.347826086956522,10.25
Serie_A,2015,a,3.68705,0.178979,14,2,9.565217391304348,14.02777777777778
Bundesliga,2015,h,0.197661,1.37214,4,3,10.636363636363637,20.0
Ligue_1,2018,h,1.1751,2.55182,4,6,10.1875,5.333333333333333
Bundesliga,2015,a,1.3935,0.287238,10,5,3.05,11.0
EPL,2016,h,2.53996,0.64492,18,4,8.565217391304348,15.11111111111111
La_liga,2019,a,0.595505,2.65175,4,18,14.68421052631579,9.379310344827584
Ligue_1,2019,a,0.261931,2.53737,4,6,18.0,12.64
Bundesliga,2016,a,0.872557,0.566862,6,3,4.666666666666667,3.6
La_liga,2019,a,1.091,0.773661,13,1,8.8,11.166666666666666
La_liga,2019,h,1.26627,2.09016,3,3,8.225806451612904,6.875
Bundesliga,2017,a,1.99466,1.24944,3,6,4.551724137931035,6.766666666666667
Serie_A,2018,h,2.44976,0.74405,10,4,7.083333333333333,13.529411764705882
Serie_A,2018,h,1.10117,1.02864,3,17,12.10344827586207,8.6875
EPL,2018,a,0.45504,1.42372,2,8,14.25,8.703703703703704
La_liga,2015,h,2.65653,0.607458,3,2,8.3,5.518518518518518
Serie_A,2016,a,1.18396,2.80483,2,9,10.318181818181818,10.115384615384617
EPL,2018,a,1.67163,1.3875,8,8,8.045454545454545,19.11764705882353
EPL,2015,a,0.543157,1.88378,6,6,7.096774193548387,5.2
EPL,2018,h,2.57545,1.91687,4,5,15.210526315789474,6.2727272727272725
EPL,2018,h,2.76272,1.81466,35,4,8.95,29.785714285714285
Bundesliga,2018,a,1.32163,1.36671,2,4,13.22222222222222,6.323529411764706
Serie_A,2017,h,0.847102,1.37757,4,4,7.642857142857143,4.12
La_liga,2019,h,0.705114,0.423597,2,3,5.21875,14.192307692307692
La_liga,2019,h,0.245649,0.808026,1,8,13.909090909090908,5.225806451612903
La_liga,2014,a,1.19623,2.3833,6,13,8.807692307692308,6.392857142857143
EPL,2018,h,3.6797,0.600697,8,4,5.96,21.9375
EPL,2019,a,1.2765,0.849789,7,3,13.7,14.043478260869565
Ligue_1,2017,a,0.817349,2.15719,6,9,24.5,6.045454545454546
Ligue_1,2014,a,1.68478,1.24794,7,3,12.266666666666667,10.166666666666666
EPL,2019,h,2.65496,0.455082,15,5,6.967741935483871,15.210526315789474
La_liga,2019,a,1.80118,1.64954,3,8,8.741935483870968,5.823529411764706
Serie_A,2015,a,0.166833,2.00986,3,4,19.21052631578948,4.44
EPL,2017,h,1.36685,1.38319,10,1,5.695652173913044,7.142857142857143
La_liga,2014,h,1.47812,0.618923,11,4,10.5,12.51851851851852
Serie_A,2014,h,1.92852,0.499723,12,8,11.92,9.2
Bundesliga,2014,a,1.17926,0.755297,10,6,2.851063829787234,9.48
Bundesliga,2018,h,0.653608,3.60653,5,10,11.323529411764708,12.625
Ligue_1,2014,h,2.38445,2.24977,11,5,6.09375,10.31578947368421
La_liga,2017,a,1.59171,1.95643,9,8,7.129032258064516,10.3
La_liga,2014,a,0.399306,0.978788,4,5,15.8,6.666666666666667
Serie_A,2015,a,1.91353,2.38692,11,3,5.464285714285714,15.666666666666666
Serie_A,2016,a,0.920373,2.05523,5,7,6.67741935483871,8.310344827586206
Ligue_1,2016,a,2.23771,1.18702,8,3,5.161290322580645,13.655172413793103
Serie_A,2019,h,1.44987,1.74552,4,4,10.964285714285714,11.391304347826088
La_liga,2016,a,0.706087,1.12667,6,17,10.689655172413794,8.727272727272727
Serie_A,2014,a,1.26479,0.961341,4,7,13.133333333333333,8.666666666666666
EPL,2014,h,1.38586,0.962215,17,4,7.333333333333333,15.470588235294118
EPL,2014,a,1.19799,1.14341,2,18,15.571428571428571,4.705882352941177
Serie_A,2015,a,0.299053,1.23939,3,6,7.870967741935484,6.0
Bundesliga,2016,a,1.59538,1.14554,7,7,11.181818181818182,15.04
Ligue_1,2014,h,0.441498,0.804363,1,0,8.303030303030303,8.4
Ligue_1,2016,h,1.46422,0.627115,8,4,10.578947368421051,10.517241379310343
Ligue_1,2015,a,1.04746,1.1889,2,1,14.041666666666666,11.866666666666667
EPL,2014,h,1.92097,1.05022,9,10,12.466666666666669,17.157894736842106
Serie_A,2016,h,2.08504,0.641181,14,2,5.871794871794871,20.071428571428573
EPL,2014,h,1.02048,0.533646,3,6,8.52,4.435897435897436
Bundesliga,2014,a,2.24545,0.674771,7,2,6.315789473684211,10.945945945945946
EPL,2014,h,1.70119,1.13285,9,5,9.32,17.555555555555557
Serie_A,2018,h,1.53225,1.16016,7,4,8.818181818181818,34.714285714285715
La_liga,2019,a,0.660786,0.552668,6,7,9.4,10.38888888888889
EPL,2019,a,0.801428,2.39312,9,7,14.9,11.68
Ligue_1,2017,a,0.948064,0.939163,6,2,11.818181818181818,6.59375
La_liga,2019,h,1.7079,1.4742,0,5,18.1,14.904761904761903
Bundesliga,2018,h,3.57277,2.04279,15,5,10.238095238095235,8.633333333333333
Bundesliga,2019,a,2.10743,1.9077,3,14,31.857142857142858,6.0
Serie_A,2016,h,0.9903,0.829293,0,3,9.851851851851851,10.0
EPL,2018,h,3.07574,1.23014,8,5,6.117647058823529,16.944444444444443
EPL,2017,a,0.980905,0.875132,8,2,8.894736842105264,12.0
EPL,2018,a,1.40827,1.01994,7,3,7.809523809523809,16.583333333333332
Ligue_1,2014,h,2.09333,1.6254,10,0,6.866666666666666,21.764705882352946
La_liga,2018,h,0.684194,0.746692,8,1,8.96,6.92
EPL,2015,a,1.44943,1.03432,8,8,7.782608695652174,8.178571428571429
Bundesliga,2019,h,0.67473,2.74581,3,10,19.142857142857142,8.705882352941176
Ligue_1,2017,h,0.459859,0.614694,3,4,12.764705882352942,17.3125
La_liga,2017,h,1.20482,1.29603,5,7,14.333333333333334,5.2
La_liga,2018,a,1.36734,2.64303,4,7,7.052631578947368,6.407407407407407
EPL,2018,h,0.544268,1.11777,3,4,7.85,11.941176470588236
EPL,2019,h,0.859973,0.981321,10,2,5.111111111111111,12.535714285714286
La_liga,2015,a,1.63096,1.4954,6,2,5.413793103448276,2.3125
Ligue_1,2015,a,0.823838,1.06062,4,4,8.34375,7.25
La_liga,2015,a,0.759713,2.4939,3,4,6.851851851851852,5.538461538461538
La_liga,2014,h,1.63834,1.99717,0,8,10.73076923076923,4.068965517241379
Ligue_1,2015,h,1.30364,0.646332,9,3,4.2727272727272725,12.205882352941176
Serie_A,2016,h,1.89441,1.08173,2,2,19.9,6.333333333333333
La_liga,2016,a,0.240405,2.2749,3,16,23.428571428571427,5.466666666666667
Ligue_1,2017,a,0.605216,0.743569,3,0,5.956521739130435,13.875
La_liga,2016,a,0.244565,1.96583,1,6,9.73076923076923,10.08695652173913
Serie_A,2019,a,1.07514,0.793817,4,5,6.083333333333333,10.047619047619047
La_liga,2017,a,0.158837,0.808635,3,8,7.416666666666667,8.0
La_liga,2015,h,1.14376,0.664946,7,4,6.0,14.956521739130435
EPL,2017,h,1.20646,4.23567,12,7,6.92,13.904761904761903
Ligue_1,2015,h,0.185016,0.699325,1,12,10.186046511627907,6.722222222222222
Bundesliga,2018,a,0.674621,2.29894,5,12,13.0,7.645161290322581
EPL,2019,a,0.881818,0.486523,1,8,8.043478260869565,12.423076923076923
La_liga,2018,h,1.20739,0.581831,4,4,5.521739130434782,10.64864864864865
La_liga,2019,h,0.835797,0.611057,4,6,11.3125,6.354838709677419
La_liga,2015,a,0.631315,1.08503,6,3,14.384615384615383,4.212121212121212
EPL,2016,h,1.03287,1.18742,4,7,9.705882352941176,13.77777777777778
La_liga,2015,h,0.128682,2.26452,0,10,11.76,8.185185185185185
EPL,2019,h,1.15532,0.243393,8,1,11.24,10.22222222222222
Bundesliga,2015,h,2.00091,0.210485,7,3,4.425,10.166666666666666
Ligue_1,2015,h,2.00585,1.82004,6,3,7.46875,15.695652173913045
La_liga,2019,h,1.16353,1.18842,8,14,17.095238095238095,6.172413793103448
Ligue_1,2017,h,2.41954,0.302986,6,1,9.67741935483871,10.75
Serie_A,2014,h,1.30038,1.45305,1,10,13.0,9.833333333333334
EPL,2015,h,1.54544,0.0635563,8,0,6.142857142857143,7.541666666666667
Bundesliga,2016,a,0.155444,1.60835,3,6,9.333333333333334,8.166666666666666
Ligue_1,2017,h,2.01264,2.20389,14,10,7.25,12.454545454545457
Bundesliga,2018,a,0.551906,0.501569,3,5,7.730769230769231,11.875
Serie_A,2017,h,1.35989,3.15377,1,4,9.714285714285714,6.323529411764706
Serie_A,2017,a,2.13128,0.465256,4,5,8.241379310344827,2.925925925925926
Bundesliga,2019,a,1.11403,0.666175,8,3,13.125,17.68
EPL,2015,h,0.575087,2.07192,4,9,7.763157894736842,11.19047619047619
Serie_A,2014,h,1.56503,0.919147,6,2,8.62962962962963,10.692307692307692
Bundesliga,2019,h,0.9793,0.662001,5,2,8.555555555555555,7.103448275862069
